dataset,method,risk,auroc,accuracy,obs_auroc,worstcase_risk,minimax_regret,auroc_lo,auroc_hi,abstention_rate,risk_sd,auroc_sd,accuracy_sd,obs_auroc_sd,worstcase_risk_sd,minimax_regret_sd,auroc_lo_sd,auroc_hi_sd,abstention_rate_sd
sl_bench,DCL-dir-reg(G=1.5),0.5387107391408517,0.6615494077710881,0.7518214285714285,0.6565436545850292,0.7203817928826626,0.056204766820860064,0.481992007297952,0.724618761066138,0.0,0.0118394560345584,0.023370440186087277,0.00426595145738145,0.032633798784295086,0.018411127775546,0.004205239899954389,0.034086463646105535,0.029270254130980666,0.0
sl_bench,DCL-dir-reg(G=2),0.536222252752812,0.6622299728700584,0.7519642857142858,0.6558233630596886,0.730044609392343,0.06634305351349047,0.4813610251433653,0.7241623033820386,0.0,0.011274556694078681,0.02293960042705871,0.004042582650954196,0.032263561335989434,0.019071165568212034,0.0046886068664247615,0.034228386542809935,0.029369032912549175,0.0
sl_bench,DCL-dir-reg(G=3),0.534311059242443,0.6625397901540351,0.7519642857142858,0.6544711807059408,0.7427908053408497,0.07956984009421328,0.48027767015471295,0.7232901494671858,0.0,0.010616212482397629,0.0224958093473121,0.00415921953530431,0.031721453842982535,0.019673184095217216,0.00531294889419358,0.03444527245719822,0.029528986903791462,0.0
sl_bench,DCL-dir-reg(G=5),0.5335795402951262,0.6621783257374327,0.7523214285714286,0.6525592678180911,0.7563158218250003,0.0934649637618275,0.4788480975795717,0.7220384275561083,0.0,0.00997650372666907,0.022170995878912938,0.004829688691535195,0.031164830195929923,0.019962486812894795,0.005984497414136302,0.03471181258080561,0.0297054998859469,0.0
sl_bench,DCL-reg(G=1),0.5443650567913348,0.6598394486022079,0.7511785714285714,0.6571434193499996,0.7068429572438061,0.042074844983153656,0.4825639671354919,0.7248990625486109,0.0,0.012796321288423838,0.024372127699984206,0.003413004092991298,0.03325127564233488,0.017168162577161954,0.003576052261394466,0.03395052341135018,0.029198710256833814,0.0
sl_bench,DCL-reg(G=1.5),0.5452857312393903,0.6596325716580236,0.7511785714285714,0.6572107126784654,0.7051607726293077,0.0403926603686552,0.48267348412659805,0.7248383660536942,0.0,0.01294896703836917,0.02450156364301106,0.003413004092991298,0.033326495445379224,0.017123602914985298,0.003514887557806059,0.03394963044700741,0.029204882384175998,0.0
sl_bench,DCL-reg(G=2),0.5470509126503659,0.6592044169001133,0.7511785714285714,0.6572823074250731,0.7022002818716379,0.03743216961098539,0.4828615461928484,0.7247051843383763,0.0,0.013225734810819017,0.024737589096829007,0.003413004092991298,0.033496391215776536,0.01704723842186385,0.0034056297976428804,0.03394817891410872,0.02923020090151663,0.0
sl_bench,DCL-reg(G=3),0.5510284871096932,0.6580840762540643,0.7511785714285714,0.6573133186717597,0.6965529309299544,0.03178624770159559,0.48318995433280243,0.724337690783542,0.0,0.013782283435597812,0.02536958749492776,0.003413004092991298,0.03379434709534701,0.016906153725927724,0.0031885823014649265,0.03394770985261323,0.029326962473167253,0.0
sl_bench,DCL-reg(G=5),0.5580279062130866,0.6557349481073814,0.7511785714285714,0.6570092847462462,0.6890584474448559,0.03869697411669034,0.4834781821059881,0.723476268065232,0.0,0.014576074915457473,0.026717955035322424,0.003413004092991298,0.03432585058516159,0.016711800650254603,0.0021166437841273413,0.033960706013904565,0.029608763222764924,0.0
sl_bench,ERM-observed,0.5622481666276107,0.6484079296948122,0.7231785714285714,0.6464210576221896,0.7890942101461426,0.14210969764460266,0.474507117072145,0.7181186426265589,,0.006438431435409818,0.02228567550617082,0.003987784280698725,0.0328303115992343,0.020106960067376816,0.008298405396406212,0.03357245574649056,0.0289367692472744,
sl_bench,Heckman(rho=+0.25),0.5083253077050073,0.7065459014778748,0.7623214285714286,0.7266130111526544,0.7421951531784863,0.11154836303557825,0.505255339697884,0.7514908510133127,,,,,,,,,,
sl_bench,Heckman(rho=+0.31),0.5091199077093655,0.7147560462410576,0.7594642857142857,0.6937539732994278,0.8178489138649536,0.15574532654682055,0.4875673038233774,0.7202063145052214,,,,,,,,,,
sl_bench,Heckman(rho=+0.36),0.5357022829391235,0.661648188955616,0.7501785714285715,0.6450654577188853,0.8416864739123717,0.16563951355174927,0.4271003218031906,0.6712195179560483,,,,,,,,,,
sl_bench,Heckman(rho=+0.40),0.5200052672828729,0.6869488095238094,0.7555357142857143,0.6575364173828244,0.8630912982844452,0.18524602859423323,0.435491445222617,0.6967810348552531,,,,,,,,,,
sl_bench,Heckman(rho=-0.00),0.5256437676534712,0.6872434355244609,0.7566071428571428,0.6929734880384634,0.7279509010497239,0.09294247933755642,0.4743412149338742,0.7095933010749066,,,,,,,,,,
sl_bench,IPW,0.5641193697819844,0.6489954296274092,0.7201428571428572,0.6460318748424769,0.8009101324428212,0.1544270402121623,0.47169118365256024,0.7181976166722436,,0.008937381332607845,0.02384491072963475,0.004548141019657801,0.033577450476888995,0.02124170318592706,0.00630533717858919,0.03326964902134841,0.02840151785534005,
sl_bench,Imputation,0.5398723266078603,0.6672380746822117,0.7498214285714286,0.6643444977997266,0.7175618567579186,0.06213102627439957,0.47675195853611,0.7146266364993361,,0.01214445509682655,0.022695147671923623,0.005433972876679619,0.03257237383407862,0.018510846818249632,0.0033770307435469437,0.03318881423269063,0.030914572482310002,
sl_bench,Manski(G=inf),0.6848029467281259,0.5212133506519995,0.7496428571428572,0.5390162678662234,0.6876061310974263,0.1731089510975759,0.4866883626229477,0.5462788251119982,,0.009587832811040899,0.028681288950169456,0.003476414702487827,0.04126881615933703,0.006579015292780804,0.010514323261587967,0.013268371738540308,0.043344026576014084,
sl_bench,ORACLE(uncensored),0.5257372263498848,0.6734314226048216,0.7550714285714286,0.662690789516937,0.7948782874581928,0.1349254876802918,0.4660985143145995,0.7112435671771726,,0.010228300603558354,0.02199013426666603,0.005715122706558498,0.03225187719304722,0.03770039100391323,0.01974963647668103,0.032407592358833066,0.028659367972192602,
